url,naming,img,specs,price,class
https://market.yandex.ru/product--veb-kamera-defender-c-2525hd/8444244?nid=34948537&show-uid=16536458970036661845816006&context=search&sku=100397319963&cpc=YHz3mcJweR0PQd7I2GKjTk4n0oW-Ub0_xXSHp0I3KRMZCLpAWpfyhcD_BNnVGiEUxINdCTMdwqO0RvbX2A0hRYSEL5CN06erAUXP604J-8D7tdoj31dzRS9OkQMEZw5d2u3DOeWXmKuuCEpxMO2Ozhlzjgly68eH-3Me92M7wizRMt32yik-klCQz8zLL64k&do-waremd5=OixHqCEWX2F9A59BPkJENQ,"Веб-камера Defender C-2525HD, черный",[],"[{'разрешение (видео)': ' 1600x1200'}, {'матрица': ' 2 МП'}, {'максимальная частота кадров': ' 30 Гц'}, {'подключение': ' USB 2.0'}]",840,Стриминг
https://market.yandex.ru/product--mikrofon-redragon-seyfert-gm100/674434019?nid=34948537&show-uid=16536458970036661845816007&context=search&sku=100968613754&cpc=ogWaZGYeqZa5FEpnkPnPtHYM7egJgqU1PKB-l6u4enm9iqe8uqY3PX61jFGfq_172NnSBIhqr2avGgzT3mWUKLZ-9JTgQLhPRIt_scUMBF5J0TkbJHmxbTY4J1ncn6n5_mqiIMGg0d1BdeCQFqgT-1WdGZE6gF5Rgu_CRqE3XWMq8mKl0GQFmFNgaPEI0GZR&do-waremd5=HhewcsjU6DGG7_gNebQiag,"Микрофон Redragon Seyfert GM100, черный",[],"[{'назначение': ' для стриминга, студийный'}, {'тип': ' конденсаторный'}, {'конструкция': ' настольный'}, {'диаграмма направленности': ' круговая'}]",1 890,Стриминг
https://market.yandex.ru/product--vebkamera-defender-g-lens-2694-63194/1400946785?nid=34948537&show-uid=16536458970036661845816008&context=search&sku=101392149985&cpc=YHz3mcJweR0MLLaUsLovomYT61kEEDtyl74YPNhHVqnB9blyU2jLBHpu5cIcf1emzK0WmCNRwAw-51U_01OZB_pugHj13f4Xa-qhqP_jsOd-1TSKQitjVTva2ZnN7VIQGrT-HClpA32Qpb8S648hwx6fd8eDQdlGuKjP1y0OIqE4wBIDCXj5RMv0700YRr6R&do-waremd5=FTtqS9Vhms6Wr8QSyUyZuA,Вебкамера Defender G-lens 2694 63194,[],[],1 390,Стриминг
https://market.yandex.ru/product--veb-kamera-defender-g-lens-2597-hd720p/7809731?nid=34948537&show-uid=16536458970036661845816009&context=search&sku=100475053988&cpc=YHz3mcJweR1WKMogW6k4dQcQ_IELp_TS27q47dmJGdgsgYYUTsdA0QFx1vdXjalDGg1sBB2hVxR8j27A_J_0ztGuSyvweur45vh-4jOLtosikaVrdDzWc-jQKklvEU4RNnavGwxU-igGICBg-Q-K_jT6h9ZQ73lbiam7PF4jcI7-imNsXi7DHtc7HAq98E1c&do-waremd5=lSdC3ux6XyyUwhC0EAgebw,"Веб-камера Defender G-lens 2597 HD720p, черный",[],"[{'разрешение (видео)': ' 1280x720'}, {'матрица': ' 2 МП'}, {'максимальная частота кадров': ' 30 Гц'}, {'подключение': ' USB 2.0'}]",1 339,Стриминг
https://market.yandex.ru/product--veb-kamera-logitech-hd-pro-webcam-c920/7878358?nid=34948537&show-uid=16536458970036661845816010&context=search&sku=100328764981&cpc=cdkR_DCAG4ONYfxRrA5H9B7YU3t3YHt7uvCU3BEzT5Z_TXFA0eovL979eL9D-5c6eWJft4bZXAnkM3gU7U6sPWD23JmjHCkDXB5TlmOFfvEddbal3SzJj9remifXz7i9k3oACHXIYBugZKoSYZQdWF9Hg04Abc5jmvdmPRFEZ6kwnCpgrWkysJHFTFgYSlZW&do-waremd5=ReQrIwJkRc-rH6UsF7Nkog,"Веб-камера Logitech HD Pro Webcam C920, черный",[],"[{'разрешение (видео)': ' 1920x1080'}, {'матрица': ' 3 МП'}, {'максимальная частота кадров': ' 30 Гц'}, {'подключение': ' USB 2.0'}]",6 839,Стриминг
https://market.yandex.ru/product--mikrofon-redragon-quasar-2-gm200-1/995916007?nid=34948537&show-uid=16536458970036661845816011&context=search&sku=101365595738&cpc=-owist39ZHA_HRN-AEMby7u2EgDmFGvRcvnl-MFadBwbKF2uEsR0wpYL8waidRlb_OkqQSCo0ZdZqueLtqEZV1LwLXZ57O2d1-e6M1ZjJNwK0FR6ZnF1kLUrJRHZnAjjsFn7rYWuZPgN-AymS8QcGfq4_KrZYQDLgdUdWD28S1bNYy2HZdiMtys1aWQpakd_&do-waremd5=ZeTTE9ecZTggfbN7vcWLXw,"Микрофон Redragon Quasar 2 GM200-1, черный",[],"[{'назначение': ' для подкастов/радио/телевидения, для стриминга'}, {'тип': ' конденсаторный'}, {'конструкция': ' настольный'}, {'разъем': ' USB'}]",2 166,Стриминг
https://market.yandex.ru/product--veb-kamera-trust-spotlight-webcam-pro/4777133?nid=34948537&show-uid=16536458970036661845816012&context=search&sku=101100473351&cpc=YHz3mcJweR1OTL_r9y_cKStt0eWqKdxZQq7cBQWIJGKg3lpFLuNTvfNxSTWuIcCJ8voJfGWBQXlvm66ACAAI_X0pkuKtZPd_TRBG1QqLydn0pW4e1KaBJsCOnwwlH4fGBjFZxJ-vQJspuYq68DJiRvlenZz9sKvvm9Hs_TVTgbTtHYII7r_cfg%2C%2C&do-waremd5=f_qgINM-QKnYztTdhcJx8w,"Веб-камера Trust SpotLight Webcam Pro, черный",[],"[{'разрешение (видео)': ' 640x480'}, {'матрица': ' 1.3 МП'}, {'подключение': ' USB 2.0'}, {'совместимость с ОС': ' Windows'}]",1 129,Стриминг
https://market.yandex.ru/product--veb-kamera-genius-qcam-6000/219087779?nid=34948537&show-uid=16536458970036661845816013&context=search&sku=100478907938&cpc=leg0T-Xqscj-N9ONVySFgJlE97zT6nYi-5xsHu5RevRIFOzypJsH-S_x2QuonIgYHO8sPs2O8DVAx_juB7WnVXK67sWP4TK4pbmgV0h8rojJcwOFLE5dYONctTqBvd8ekG6Vw--pXdQBk9DgEj7xxMAq7zuRuBwJpliMzfV3E1n6v0oeF0i-3g%2C%2C&do-waremd5=nomnNl46qcEcYWOl3lOBxw,"Веб-камера Genius QCam 6000, желтый",[],"[{'разрешение (видео)': ' 1920x1080'}, {'максимальная частота кадров': ' 30 Гц'}, {'подключение': ' USB 2.0'}, {'совместимость с ОС': ' Windows'}]",2 110,Стриминг
https://market.yandex.ru/product--veb-kamera-microsoft-lifecam-cinema/4921457?nid=34948537&show-uid=16536458970036661845816014&context=search&sku=100338133817&cpc=PMtOm5shUWoutxbLCVrpxrVOi-q_ghAfGUn89BXQ_v07c58j8_TDpDI1mVt16Wqr3o7-9YzoaBdj6ZkooxgViyFr3jSK-ikrScuwGgLjdQHpGnbXoKbbtV-WXiuCZsBF0n1I3Qd6qYC9V21G5w-nUhr_crBMD6hoWxSbdX-8P3UOwmROd_j-jasVFR4A6Jua&do-waremd5=SPXZNBfCR9WpwJHRmLHEqA,"Веб-камера Microsoft LifeCam Cinema, черный",[],"[{'разрешение (видео)': ' 1280x720'}, {'матрица': ' 0.7 МП'}, {'максимальная частота кадров': ' 30 Гц'}, {'подключение': ' USB 2.0'}]",3 790,Стриминг
https://market.yandex.ru/product--veb-kamera-a4tech-pk-710g/7710249?nid=34948537&show-uid=16536458970036661845816015&context=search&sku=100478910198&cpc=6KMuYKxariRvZLvDGLCr2ZvH929rD1Lz27bcIGMmm4KJaPyrEv3WbCaVkEstqT4NI7bTcOckPTkUNKnCYgnd40CSRmuI1BEcI9V_3oj9c2aDPbnOtg8Y-bdajSeVogGaBUHqcOef4iT5Fm3x0626Z80akqK0c8Lq2ZlUSnVLM-D3MfeaoaUGdw%2C%2C&do-waremd5=XyuP8DpZNJJjIwQC5wxFmQ,"Веб-камера A4Tech PK-710G, black/grey",[],"[{'максимальная частота кадров': ' 30 Гц'}, {'фокусировка': ' автоматическая фокусировка'}, {'совместимость с ОС': ' Windows, MacOS'}]",1 070,Стриминг
https://market.yandex.ru/product--web-kamera-canyon-cns-cwc6n-chernyi/101545648767?nid=34948537&show-uid=16536458969105684620516016&context=search&sku=101545648767&cpc=-owist39ZHA47V4b5b9saH_SlF7IyQVVHbiD7tk2FhhNJSsOTk-4ZfXSLuOiHbPQ2mdXz9cYO2yGNxUJPaFQovkqnYNZxh4X-niSv04T15mbD_EROjaCc-owJ7QYTOGTrCR6QlhBpcYQRZDWsaF27yK_aSO868PumKhawPvXbE9KY-LVTrmHcw%2C%2C&do-waremd5=LBttth6SvWaKrs5LayWxRg,"Web-камера CANYON CNS-CWC6N, черный",[],[{'Цвет товара': ' черный'}],3 744,Стриминг
https://market.yandex.ru/product--web-kamera-logitech-webcam-c505e-chernyi-960-001372/101544862836?nid=34948537&show-uid=16536458969105684620516017&context=search&sku=101544862836&cpc=Q_OtAh4rPdSbNC1WYXL0K1sZJIAjjGBT_PEoRyRx78gRZ2ct6lGJYgBhC7aHdC_EEaCQvLX9Xw8m0NnRscmZgHeQ-GCEMLPu6JIi2ThjVi26t8zLO4qkm3riXeJBEfreLRcngbpufXdk9yM0rEuBtuGVsgm59t9zKRZC04ekpruG4orh5NEFdw%2C%2C&do-waremd5=CwThMxl30q4I-4UiVLFjFw,"Web-камера LOGITECH WebCam C505e, черный [960-001372]",[],[{'Цвет товара': ' черный'}],4 638,Стриминг
https://market.yandex.ru/product--igrovoi-stol-madxracer-xgamer-basic/674809094?nid=34948536&show-uid=16536459664440379709016001&context=search&sku=101203175751&cpc=9qwFIDPVkXrPWLil2Vd4m8PJCAM4c4TDjDGG-KbO9TO6O1uhFaFYWOs08LgShzM8mRfEC9sIhDge-Mryuj0It17K4Vnbwx1rR-9_XLvpAUD4p5UAFW-cNDU_qihX_0zcvYphIg47fcVo36ToXnAPhzhpijWhiKamfOqwJeLhFVWFdwD5HWM_MA%2C%2C&do-waremd5=oVhG2uYlRvCIVzHRqrejqg,"Игровой стол MaDXRacer XGAMER BASIC, ШхГ: 140х80 см, цвет: черный с синей кромкой",[],"[{'высота': ' 75 см'}, {'материал основания': ' ЛДСП'}, {'материал столешницы': ' ЛДСП'}]",9 200,Столы для гейминга
https://market.yandex.ru/product--stol-kompiuternyi-pod-derevo-110-60-75-sm/1497855634?nid=34948536&show-uid=16536459664440379709016002&context=search&sku=101555590178&cpc=PSK2PtJgOSgqM7Ef1dlNFa47ulVFjDeP51iP89zs6BpmkDFLbYbj-KoqkGrEzptToCkoectrANdf0461DdetokeVAdK7MyofFl0PxAFZmWJJpx18x3wpCI8zjyHpqhgzujlPIXZ2dAnoHnWmBRWfBLC_WZIK9Pt1aa3O-wnxUVW7KkMJHcJdwRw9c5UC-ag-&do-waremd5=x737QjzK0GPLd9wzVzte1A&sponsored=1,"Стол компьютерный, под дерево, 110*60*75 см",[],"[{'цвет товара': ' бежевый'}, {'высота': ' 75 см'}, {'материал основания': ' металл'}]",7 257,Столы для гейминга
https://market.yandex.ru/product--igrovoi-stol-madxracer-arena-gts/759940101?nid=34948536&show-uid=16536459664440379709016003&context=search&sku=101503543731&cpc=iy0U6T0mzUdzUcFZoqr22Pl3KhslVpRfWpQiYQ_srD8A721iGi0UwKkkf1LocJU2WXmK0B732dszDczKhW-LYgwk1XoJBDNGA5TpKk8zQbt4KZtxnTEQ4oy8s_ilVeqSIyOxzARliRYArdkk8LbiVkAbj6WfXxHBvSevg6UX12X5DuEBNCjSIYA31AV-oRRO&do-waremd5=r6Et5MHyMP4gNTWwyOkRDg,"Игровой стол MaDXRacer ARENA GTS, ШхГ: 150х85 см, цвет: черный с красной кромкой",[],"[{'высота': ' 75 см'}, {'материал основания': ' металл'}, {'материал столешницы': ' ЛДСП'}]",16 990,Столы для гейминга
https://market.yandex.ru/product--igrovoi-stol-madxracer-comfort-gt/749557210?nid=34948536&show-uid=16536459664440379709016004&context=search&sku=101203173761&cpc=jvR9Qg46los6JMAZZT3pSwOLWbqM_WSS_6FTbXhWCTAVxyj62AKS8tnyeVcDjVCo0tUXH0uK6l_YMzVvO54P7v8WWPXSM-fSqIGv6fm5aSac9Z4Ube8jONFSxhBdWmSccG47PWqTlA5r2Y_t3bJm0ILb3jr-22U2X5TlbM1hhg_aU-w4ivkUwANgRT1AVfCx&do-waremd5=c9zVCUhNGByexMtC93oEsQ,"Игровой стол MaDXRacer COMFORT GT, ШхГ: 140х87 см, цвет: черный с красной кромкой",[],"[{'высота': ' 75 см'}, {'материал основания': ' ЛДСП'}, {'материал столешницы': ' ЛДСП'}]",17 490,Столы для гейминга
https://market.yandex.ru/product--kompiuternoe-kreslo-ofisnoe/945482926?nid=34948535&show-uid=16536460346038796144716001&context=search&sku=101304336179&cpc=FCXsb_p01j9DGXFTvj-2aMZOk-mKC6w0odGgSera9_7TXPFTy-fc0iqpQBTlQpIetoeP4pQk3TP9HrhjDNFIw2LS_Q66s09t53nQotFBkGFzUemw6QpgPtjPWUs5WLnyEghfjjHidpfe_8qrbbPR2zD5MP-8SfjlxD_ne9731GyCg2Fpv6bSkQ%2C%2C&do-waremd5=Tk1t2f_wQ0aW1lLwwx6Q5g,Компьютерное кресло (офисное),[],"[{'Материал обивки': ' искусственная кожа'}, {'Цвет товара': ' черный'}]",12 500,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-norden-prezident-dlia-rukovoditelia/947476682?nid=34948535&show-uid=16536460346038796144716002&context=search&sku=101620655856&cpc=vhoup0_yBajFFjoujoB5WE-UhptjRr1Hf_aFAd89gaLnS1yjcZ_r6WzMy0MJr-dRz4R1Dj5-LU1I2Jz8NpwQM7E2ByyRC2X2XuWCp5IzAT57fM1lMEPGPWCuVarhEij42BkIjjtibLFkjl2z_qL4tWNlFpvFc3437lZhyD_hGGXCQiaR_J6LkC-0C6T7M8RVre1Jf5FdKls%2C&do-waremd5=yjPxYTePHSUzRDDg7V-zIA&sponsored=1,Кресло для руководителя Norden Президент H-1133-70-5,[],"[{'Производитель': ' NORDEN'}, {'Назначение': ' для руководителя'}, {'Особенности': ' механизм качания, мягкие подлокотники, мягкое сиденье, фиксация механизма качания'}]",23 990,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-norden-iq-dlia-rukovoditelia/470091053?nid=34948535&show-uid=16536460346038796144716003&context=search&sku=100684342881&cpc=4HXocJVkxNwXmBIQX4fLSP55iaW4nWYUiIW5UKFo56DaMa0j3RwkCRa_XWo5LEPASDcjCIvcDFlW4713ZH39dbGAh5xUDB-1ZhpL5Rt6uI2X2KbU9EZxurHhtbt60NLZLgbTTkb1ORHZYA8XfB5aylk9TfgLUtEegxIcB0BF6JgNTT6nt3oH18r7A5X3xbLkYJShyUoXVh8%2C&do-waremd5=t7Dm9QVMC_2kYQv77Xiigg&sponsored=1,"Компьютерное кресло NORDEN IQ для руководителя, обивка: текстиль, цвет: оранжевый",[],"[{'конструктивные особенности': ' подголовник, подлокотники, колеса (ролики), газлифт'}, {'функциональные особенности': ' механизм качания, фиксация механизма качания, мягкое…'}, {'максимальная нагрузка': ' до 120 кг'}, {'регулировка': ' высоты сиденья, жесткости качания'}]",17 510,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-urm-optimum-ofisnoe/1486322419?nid=34948535&show-uid=16536460346038796144716004&context=search&sku=101514251732&cpc=DLHTl4M3bbNTC8ZPTrIBp7-7_Mtie04ZeI_TD4UPscPlfleJcnlwDqC3l_qSobdg3J9SxwmtBt1DoE6asMCkcd4MQ73RMuwll15PE_80rdIy_MdjQMC9gzadIbXPWWNgN3r8aFREpuCIOGuM35rK3mAZjvCilfBMVsZ7sxhP1wZ4mkvZ-UNbsg%2C%2C&do-waremd5=x2Db7qGuEXIX7uNN_TWbTg,"Компьютерное офисное кресло с подголовником и подлокотниками Оптимум, синее",[],"[{'Материал обивки': ' текстиль'}, {'Цвет товара': ' синий'}]",6 365,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-norden-prezident-dlia-rukovoditelia/947476682?nid=34948535&show-uid=16536460346038796144716005&context=search&sku=101620655856&cpc=vhoup0_yBaiIObryLpXOTG5wAeHbMEIPvoC0JuOjeDolTluUzj3B8zBsZPTzBEHona2fuI-ZdOeVCEIt9ss8doeRtr0AXivLC4oR-827Uv_4PscgJDbL3TxikTNU_p8s0aEEh3oMnfCDsGl5y_W-idOPoQVUN55eJ5FN4Gzwbk4EV9LxX3awLnn-SNNoTNIM&do-waremd5=txX3H-IiFJMENwz0-m1czA,"Компьютерное кресло NORDEN Президент для руководителя, обивка: искусственная кожа, цвет: слоновая кость",[],"[{'конструктивные особенности': ' подлокотники, колеса (ролики), газлифт'}, {'функциональные особенности': ' механизм качания, фиксация механизма качания…'}, {'максимальная нагрузка': ' до 150 кг'}, {'регулировка': ' высоты сиденья, жесткости качания'}]",25 220,Компьютерные кресла
https://market.yandex.ru/product--kreslo-dlia-rukovoditelia-norden-prezident/1480126701?nid=34948535&show-uid=16536460346038796144716007&context=search&sku=101489682692&cpc=vhoup0_yBagDaJVBuNAYtqNFEueeT08wFuAoDZBjpn5uKHtZMBcU-vqW4hRTlSE90VkcubL5W7uCuzrh3WhF_7hU5Q6aSuLir2qPbo7kcXLSTbDzybsbqm60FyfFuGnV6d_wi8whL2_E-x4lipCrfnmEgEikQOnpCqS3iiwRoU77xoe6C5SvUl0silajLaob8XbfAwWcEgg%2C&do-waremd5=LDmePP9ELO9EeEeYbNPPzA&sponsored=1,Кресло для руководителя Norden Президент H-1133-321,[],"[{'материал обивки': ' искусственная кожа'}, {'цвет товара': ' коричневый'}, {'конструктивные особенности': ' подлокотники, колеса (ролики), газлифт'}, {'функциональные особенности': ' механизм качания, фиксация механизма качания…'}]",30 890,Компьютерные кресла
https://market.yandex.ru/product--ofisnoe-kreslo-dlia-rukovoditelia/988083515?nid=34948535&show-uid=16536460346038796144716008&context=search&sku=101356061827&cpc=FCXsb_p01j-r36qlItnqnkUhfA6g93W1dJrLxXxqX8cqKJRjVDGdR275zFxz4VpWt3GIOZiNZT0IOyFkrFgWdRBom9b7qTOAhrCz9D5ylX_lGEG5A34rgJPS27KOO4aONMk80oXDbnZ3L7fs2nG02BBl_ZeyOpR-y1-3j9AgngTa4O-clorcwQ%2C%2C&do-waremd5=EjX_uNattr_PdqirvtQiKA,Офисное кресло для руководителя,[],[{'Цвет товара': ' черный'}],12 021,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-aerocool-ac40c-air-igrovoe/475042026?nid=34948535&show-uid=16536460346038796144716009&context=search&sku=100678589815&cpc=FCXsb_p01j8cV5MhUX36PItKFjY6vYMzJ-QmrIRtLYOw35ijMKaCCPjCy4zCzAweqsdOKvexaKqF4wsAhAs9icRXB-oElVP3gj3kpmdyeLThWu5hZAtXFjs_9ex24-qj4BNkcA_wfKBMKJmbUlQ3wkGGpQJ1BVtuLjPYGg0A7rjK4T0s8t-aow%2C%2C&do-waremd5=3C01r_t2wlPS8kj897jowA,"Кресло геймерское AEROCOOL AC40C AIR All Black , черное, до 125 кг, ШxДxВ : 64x67x111-119см, газлиф",[],"[{'Материал обивки': ' искусственная кожа'}, {'Цвет товара': ' черный'}]",10 800,Компьютерные кресла
https://market.yandex.ru/product--kreslo-rukovoditelia-norden-botichelli-chernaia-ekokozha/1449157439?nid=34948535&show-uid=16536460346038796144716010&context=search&sku=101462343095&cpc=vhoup0_yBajBlf5qfOZv2oCcxm15BK0Esgh5Jc_Jmx5FVUOzHhVWUecSAx17KBImV1BPfawlagecznl33C2Lt5WnvKdHE719YVBPs8N816MPXDeztaHBcRSC8rFYp_Mr06A6oPfn5J3MJg76nVea2dw3wFaTeMUrMQIshg3dLLpWxmm2w4zqhQdznTjjwqi8&do-waremd5=rcRidlUMkQ9lLBAPbpuHcg,Кресло руководителя Norden Ботичелли черная экокожа,[],"[{'материал обивки': ' искусственная кожа'}, {'цвет товара': ' черный'}, {'конструктивные особенности': ' подлокотники, колеса (ролики), газлифт'}, {'функциональные особенности': ' механизм качания, фиксация…'}]",25 000,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-norden-bond-dlia-rukovoditelia/948342008?nid=34948535&show-uid=16536460346038796144716011&context=search&sku=101306702469&cpc=vhoup0_yBaiwMyTFyJD3BYMhpT8GV3gTWSxNbmChffgQKKEsLrwA3cc7jLLaeOBY6OjMJZpr2nOmA4e3K-bboOAZ7bCe786QWInwMfkWtQBU5JLZvf7S2lcGwgX3eI2a3Ei-54O7BG6tNg4hhBAu_WYnPcKSUg4-pYZ6iMcIVdOyoTGxcvT1DyFmngU3fuE6TUijV499SE0%2C&do-waremd5=2SjwoJ-gRND5JBHnd6qWWg&sponsored=1,"Компьютерное кресло NORDEN Бонд для руководителя, обивка: искусственная кожа, цвет: слоновая кость",[],"[{'конструктивные особенности': ' подлокотники, колеса (ролики), газлифт'}, {'функциональные особенности': ' механизм качания, мягкое сиденье, мягкие подлокотники'}, {'максимальная нагрузка': ' до 120 кг'}, {'регулировка': ' высоты сиденья, жесткости качания'}]",27 000,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-kreslo-norden-gelaksi-gray-lb-ofisnoe/927796062?nid=34948535&show-uid=16536460346038796144716012&context=search&sku=101287429940&cpc=vhoup0_yBaic3ev1AHvnZdZIj_ssxqO7NUJq3i25xNlnW2FkqHZWn6L4oHM5FBLLCGxGoY6rGbXphZJJP3iuut5V0potoITQsf2w76SxWPsnqCthTTrz_GwYtwbJKiVxk4zUKRlgTWWK3AxOdmhAnfugHyJ02tlzJbGlrVtsL87EVvFn0TgKjQh40JAIQoVt40OTn26V3jw%2C&do-waremd5=D9zE8Qjt6HWaLrb3JQIqNA&sponsored=1,"Компьютерное кресло NORDEN Гэлакси gray LB офисное, обивка: текстиль, цвет: серый",[],"[{'конструктивные особенности': ' подголовник, подлокотники, колеса (ролики), газлифт'}, {'функциональные особенности': ' механизм качания, спинка из сетки'}, {'максимальная нагрузка': ' до 120 кг'}, {'регулировка': ' высоты сиденья, наклона спинки, жесткости качания'}]",24 900,Компьютерные кресла
https://market.yandex.ru/product--kompiuternoe-ofisnoe-kreslo-s-podlokotnikami-icon-komfort-krasnoe/860516250?nid=34948535&show-uid=16536460346038796144716013&context=search&sku=101149865246&cpc=DSZjgP2hgcyTy_ZXFfMxJLzAGrttSCzve6tBmymC65p6wgOg9_ZhBQQIH7fQIWACZrT0EYxd1cGlK9MXF6hLxnoNPrEtJ5Mmj3NHZUjqF8RV2k8bPMebmpt1Wqz2tW5m656Gzd-FYsihaYXns2GI3dnMRm2dtebFNDyXee4930HbSF2dZAp-iQ%2C%2C&do-waremd5=MlX_21T5cEeztu3a4wjkqQ,"Компьютерное офисное кресло с подлокотниками ICON Комфорт, красное",[],"[{'Материал обивки': ' текстиль'}, {'Цвет товара': '  красный'}]",5 144,Компьютерные кресла
